2011,11,04,478236.0
2011,11,07,477624.0
2011,11,08,485388.0
2011,11,09,472308.0
2011,11,10,460284.0
2011,11,11,459576.0
2011,11,14,453168.0
2011,11,15,464604.0
2011,11,16,459756.0
2011,11,17,450960.0
2011,11,18,448008.0
2011,11,21,440916.0
2011,11,22,449880.0
2011,11,23,438504.0
2011,11,25,434424.0
2011,11,28,449412.0
2011,11,29,445920.0
2011,11,30,456684.0
2011,12,01,463524.0
2011,12,02,465636.0
2011,12,05,469596.0
2011,12,06,467136.0
2011,12,07,464916.0
2011,12,08,466788.0
2011,12,09,470328.0
2011,12,12,468193.0
2011,12,13,464580.0
2011,12,14,1078753.0
